image_id,nucleus_id,area,perimeter,circularity,eccentricity,compactness,image_class
83,8137,47.87,8.8164,0.0774,0.7624,0.0774,Negative for intraepithelial lesion
83,8138,49.94,6.9781,0.1289,0.7362,0.1289,ASC-H
83,8139,64.51,8.239,0.1194,0.6494,0.1194,ASC-H
83,8140,73.955,4.8463,0.3957,0.5801,0.3957,ASC-H
83,8141,21.88,3.6191,0.2099,0.7136,0.2099,ASC-H
83,8142,56.365,6.7211,0.1568,0.7054,0.1568,ASC-H
83,8143,72.815,5.7063,0.281,0.6321,0.281,ASC-H
83,8144,87.165,4.7689,0.4816,0.7325,0.4816,ASC-H
83,8145,88.51,5.3342,0.3909,0.422,0.3909,ASC-H
83,8146,67.92,8.3133,0.1235,0.5754,0.1235,ASC-H
83,8147,91.86,4.4934,0.5717,0.7192,0.5717,ASC-H
83,8148,85.215,5.7215,0.3271,0.5454,0.3271,ASC-H
83,8149,78.89,4.4017,0.5117,0.8724,0.5117,ASC-H
83,8150,78.88,4.4568,0.499,0.7948,0.499,ASC-H
83,8151,85.57,5.5679,0.3469,0.7835,0.3469,ASC-H
83,8152,37.21,4.7613,0.2063,0.5978,0.2063,Negative for intraepithelial lesion
83,8153,70.715,7.2349,0.1698,0.6506,0.1698,Negative for intraepithelial lesion
83,8154,55.5,5.411,0.2382,0.713,0.2382,ASC-H
83,8155,38.14,5.5179,0.1574,0.7377,0.1574,Negative for intraepithelial lesion
81,8156,75.5,4.4265,0.4842,0.8107,0.4842,ASC-H
81,8157,68.69,5.0853,0.3338,0.5758,0.3338,ASC-H
81,8158,87.65,5.0645,0.4294,0.659,0.4294,ASC-H
81,8159,91.515,4.6772,0.5257,0.4718,0.5257,ASC-H
81,8160,92.62,4.1091,0.6893,0.8439,0.6893,ASC-H
81,8161,83.12,5.1562,0.3929,0.4412,0.3929,ASC-H
81,8162,10.67,4.0219,0.0829,0.8693,0.0829,Negative for intraepithelial lesion
81,8163,78.225,5.7837,0.2939,0.4633,0.2939,Negative for intraepithelial lesion
81,8164,92.59,4.1325,0.6813,0.8053,0.6813,Negative for intraepithelial lesion
81,8165,94.5,4.672,0.5441,0.5147,0.5441,Negative for intraepithelial lesion
82,8166,3.345,0.697,0.8653,0.1367,0.8653,Negative for intraepithelial lesion
82,8167,77.105,5.0358,0.3821,0.9514,0.3821,Negative for intraepithelial lesion
82,8168,79.565,6.1981,0.2603,0.5523,0.2603,Negative for intraepithelial lesion
82,8169,63.415,4.0861,0.4773,0.669,0.4773,Negative for intraepithelial lesion
82,8170,4.455,1.2564,0.3547,0.819,0.3547,Negative for intraepithelial lesion
82,8171,22.11,5.0482,0.109,0.7857,0.109,Negative for intraepithelial lesion
82,8172,12.92,3.0734,0.1719,0.9191,0.1719,Negative for intraepithelial lesion
82,8173,66.465,5.8492,0.2441,0.4277,0.2441,Negative for intraepithelial lesion
82,8174,97.79,4.0731,0.7407,0.8276,0.7407,Negative for intraepithelial lesion
82,8175,88.205,5.6015,0.3533,0.8236,0.3533,Negative for intraepithelial lesion
82,8176,80.82,5.9736,0.2846,0.58,0.2846,Negative for intraepithelial lesion
82,8177,11.375,2.1233,0.3171,0.6299,0.3171,Negative for intraepithelial lesion
82,8178,4.39,0.8243,0.812,0.2847,0.812,Negative for intraepithelial lesion
82,8179,67.715,5.7269,0.2594,0.9103,0.2594,Negative for intraepithelial lesion
82,8180,28.46,3.9011,0.235,0.6678,0.235,Negative for intraepithelial lesion
82,8181,26.705,3.8063,0.2316,0.7572,0.2316,Negative for intraepithelial lesion
82,8182,7.84,1.3623,0.5309,0.7593,0.5309,Negative for intraepithelial lesion
82,8183,87.835,5.4738,0.3684,0.389,0.3684,Negative for intraepithelial lesion
82,8184,7.805,2.9601,0.1119,0.9662,0.1119,Negative for intraepithelial lesion
82,8185,92.32,4.9402,0.4753,0.7649,0.4753,Negative for intraepithelial lesion
82,8186,5.96,1.1905,0.5284,0.8069,0.5284,Negative for intraepithelial lesion
82,8187,85.985,4.5047,0.5325,0.7012,0.5325,Negative for intraepithelial lesion
82,8188,12.11,1.8568,0.4414,0.569,0.4414,ASC-H
82,8189,19.08,2.0099,0.5935,0.4011,0.5935,ASC-H
82,8190,9.545,2.1724,0.2542,0.7404,0.2542,ASC-H
82,8191,14.335,2.8884,0.2159,0.715,0.2159,ASC-H
82,8192,14.765,2.1007,0.4205,0.746,0.4205,ASC-H
82,8193,63.04,9.2915,0.0918,0.5592,0.0918,Negative for intraepithelial lesion
82,8194,52.295,4.5172,0.3221,0.6485,0.3221,Negative for intraepithelial lesion
82,8195,5.68,1.6057,0.2768,0.8224,0.2768,Negative for intraepithelial lesion
82,8196,28.635,3.6489,0.2703,0.7706,0.2703,Negative for intraepithelial lesion
82,8197,61.085,6.0189,0.2119,0.7919,0.2119,Negative for intraepithelial lesion
82,8198,74.905,5.0649,0.3669,0.6551,0.3669,Negative for intraepithelial lesion
82,8199,86.885,5.3352,0.3836,0.6847,0.3836,Negative for intraepithelial lesion
82,8200,76.2,5.4868,0.3181,0.8763,0.3181,Negative for intraepithelial lesion
79,8201,84.475,4.5807,0.5059,0.6318,0.5059,HSIL
79,8202,90.74,4.7534,0.5047,0.8508,0.5047,HSIL
79,8203,88.28,6.0176,0.3064,0.5415,0.3064,HSIL
79,8204,19.87,2.3914,0.4366,0.8552,0.4366,HSIL
79,8205,14.905,2.5401,0.2903,0.654,0.2903,HSIL
79,8206,25.92,4.6282,0.1521,0.8629,0.1521,HSIL
79,8207,55.255,5.6286,0.2192,0.4144,0.2192,HSIL
79,8208,33.965,3.7829,0.2983,0.7678,0.2983,HSIL
79,8209,38.37,3.0191,0.529,0.4638,0.529,HSIL
79,8210,6.43,1.0325,0.7579,0.3533,0.7579,Negative for intraepithelial lesion
79,8211,19.045,2.5752,0.3609,0.8799,0.3609,Negative for intraepithelial lesion
79,8212,62.54,5.5882,0.2517,0.7143,0.2517,Negative for intraepithelial lesion
79,8213,4.64,0.8077,0.8938,0.0822,0.8938,Negative for intraepithelial lesion
80,8214,4.195,0.7818,0.8624,0.5358,0.8624,Negative for intraepithelial lesion
80,8215,10.825,1.9075,0.3739,0.7081,0.3739,Negative for intraepithelial lesion
80,8216,37.39,5.3165,0.1662,0.5484,0.1662,ASC-H
80,8217,7.185,1.2384,0.5887,0.5208,0.5887,ASC-H
80,8218,7.48,1.1974,0.6556,0.5846,0.6556,ASC-H
80,8219,16.4,2.2162,0.4196,0.8933,0.4196,ASC-H
80,8220,57.51,6.5319,0.1694,0.6757,0.1694,ASC-H
80,8221,90.38,5.5908,0.3634,0.3977,0.3634,ASC-H
80,8222,41.76,4.6771,0.2399,0.678,0.2399,ASC-H
80,8223,44.39,5.9007,0.1602,0.74,0.1602,ASC-H
80,8224,52.34,4.0322,0.4045,0.8257,0.4045,ASC-H
80,8225,34.07,5.3833,0.1477,0.802,0.1477,ASC-H
78,8226,74.88,5.4191,0.3204,0.732,0.3204,HSIL
78,8227,80.815,5.9712,0.2848,0.4959,0.2848,HSIL
78,8228,33.795,2.6752,0.5934,0.6007,0.5934,HSIL
78,8229,83.94,4.6734,0.483,0.7302,0.483,HSIL
78,8230,97.565,4.1356,0.7169,0.9425,0.7169,HSIL
78,8231,80.115,4.9938,0.4037,0.694,0.4037,HSIL
78,8232,87.005,5.4221,0.3719,0.4307,0.3719,HSIL
78,8233,94.755,4.833,0.5098,0.6616,0.5098,HSIL
78,8234,92.015,4.5515,0.5582,0.553,0.5582,HSIL
78,8235,84.68,5.3314,0.3744,0.7493,0.3744,HSIL
78,8236,84.72,6.7682,0.2324,0.5079,0.2324,HSIL
78,8237,92.61,5.6328,0.3668,0.5532,0.3668,HSIL
78,8238,85.325,5.3118,0.38,0.8029,0.38,HSIL
78,8239,78.63,5.0045,0.3945,0.733,0.3945,HSIL
78,8240,83.17,5.2548,0.3785,0.6261,0.3785,HSIL
78,8241,97.875,4.019,0.7615,0.9926,0.7615,HSIL
78,8242,80.375,4.5861,0.4802,0.747,0.4802,HSIL
78,8243,96.27,4.0828,0.7257,0.998,0.7257,HSIL
78,8244,84.795,5.5324,0.3481,0.4717,0.3481,HSIL
78,8245,94.205,4.895,0.4941,0.8943,0.4941,HSIL
78,8246,70.275,4.8807,0.3707,0.707,0.3707,HSIL
78,8247,83.36,4.1071,0.621,0.5736,0.621,HSIL
78,8248,65.39,6.1082,0.2202,0.4093,0.2202,HSIL
78,8249,81.075,4.5089,0.5011,0.7704,0.5011,HSIL
78,8250,97.99,3.9683,0.782,0.8986,0.782,HSIL
78,8251,92.68,5.2217,0.4271,0.5554,0.4271,HSIL
78,8252,92.22,4.2525,0.6408,0.6126,0.6408,HSIL
78,8253,83.81,3.9857,0.663,0.8572,0.663,HSIL
78,8254,73.925,4.9069,0.3858,0.8385,0.3858,HSIL
78,8255,48.32,5.713,0.186,0.7965,0.186,HSIL
78,8256,97.765,3.9307,0.7952,0.6823,0.7952,HSIL
78,8257,97.98,3.9766,0.7786,0.9832,0.7786,HSIL
78,8258,96.14,4.2877,0.6572,0.5816,0.6572,HSIL
78,8259,83.455,4.6378,0.4876,0.568,0.4876,HSIL
78,8260,94.995,4.3384,0.6342,0.7379,0.6342,HSIL
78,8261,97.18,4.1897,0.6957,0.8773,0.6957,HSIL
78,8262,82.305,5.4566,0.3474,0.4791,0.3474,HSIL
78,8263,96.6,4.076,0.7307,0.869,0.7307,HSIL
78,8264,50.945,6.354,0.1586,0.6441,0.1586,HSIL
78,8265,58.725,6.3549,0.1827,0.6836,0.1827,HSIL
78,8266,45.915,6.5149,0.1359,0.7288,0.1359,HSIL
78,8267,39.525,5.5906,0.1589,0.6244,0.1589,HSIL
78,8268,16.925,2.1344,0.4669,0.9858,0.4669,HSIL
78,8269,60.68,6.2379,0.196,0.4933,0.196,HSIL
78,8270,55.39,6.853,0.1482,0.6259,0.1482,HSIL
78,8271,78.405,4.8241,0.4234,0.8079,0.4234,HSIL
78,8272,98.01,3.96,0.7854,-1.0,0.7854,HSIL
78,8273,98.01,3.96,0.7854,-1.0,0.7854,HSIL
78,8274,94.795,4.9515,0.4859,0.8997,0.4859,HSIL
78,8275,79.15,5.8253,0.2931,0.55,0.2931,ASC-US
78,8276,29.53,4.0308,0.2284,0.7118,0.2284,HSIL
76,8277,90.52,4.3905,0.5901,0.4308,0.5901,HSIL
76,8278,89.39,5.3899,0.3867,0.5805,0.3867,HSIL
76,8279,71.515,3.8778,0.5976,0.9781,0.5976,HSIL
76,8280,86.02,5.0851,0.418,0.5901,0.418,HSIL
76,8281,95.455,3.8604,0.8049,0.6991,0.8049,HSIL
76,8282,89.075,4.9875,0.45,0.4611,0.45,HSIL
76,8283,97.795,4.0956,0.7327,0.9302,0.7327,HSIL
76,8284,97.905,3.9907,0.7725,0.9693,0.7725,HSIL
76,8285,97.975,3.9824,0.7763,0.9827,0.7763,HSIL
76,8286,98.01,3.96,0.7854,-1.0,0.7854,HSIL
76,8287,58.72,3.3891,0.6424,0.8015,0.6424,HSIL
76,8288,96.33,3.9497,0.776,0.6033,0.776,HSIL
76,8289,98.01,3.96,0.7854,-1.0,0.7854,HSIL
76,8290,98.01,3.96,0.7854,-1.0,0.7854,HSIL
76,8291,98.01,3.96,0.7854,-1.0,0.7854,HSIL
76,8292,98.01,3.96,0.7854,-1.0,0.7854,HSIL
76,8293,97.79,4.1131,0.7264,0.9747,0.7264,HSIL
76,8294,88.83,5.9942,0.3107,0.6669,0.3107,HSIL
76,8295,95.955,4.0536,0.7338,0.5095,0.7338,HSIL
76,8296,88.92,5.2714,0.4021,0.4681,0.4021,HSIL
76,8297,89.06,4.7037,0.5058,0.3383,0.5058,HSIL
76,8298,98.01,3.96,0.7854,-1.0,0.7854,HSIL
76,8299,97.655,4.0073,0.7642,0.9968,0.7642,HSIL
76,8300,97.71,4.0366,0.7536,0.9858,0.7536,HSIL
76,8301,98.01,3.96,0.7854,-1.0,0.7854,HSIL
76,8302,98.01,3.96,0.7854,-1.0,0.7854,HSIL
76,8303,97.63,4.0849,0.7353,0.9541,0.7353,HSIL
76,8304,98.01,3.96,0.7854,-1.0,0.7854,HSIL
76,8305,91.24,4.454,0.578,0.9465,0.578,HSIL
76,8306,98.01,3.96,0.7854,-1.0,0.7854,HSIL
76,8307,98.01,3.96,0.7854,-1.0,0.7854,HSIL
76,8308,98.01,3.96,0.7854,-1.0,0.7854,HSIL
76,8309,96.67,4.2325,0.6781,0.9834,0.6781,HSIL
76,8310,74.455,4.3441,0.4958,0.6939,0.4958,HSIL
76,8311,83.91,4.6802,0.4814,0.5076,0.4814,HSIL
76,8312,97.815,4.019,0.761,0.9462,0.761,HSIL
76,8313,44.2,5.5876,0.1779,0.6194,0.1779,HSIL
76,8314,93.865,5.0212,0.4678,0.953,0.4678,HSIL
76,8315,98.01,3.96,0.7854,-1.0,0.7854,HSIL
76,8316,98.01,3.96,0.7854,-1.0,0.7854,HSIL
76,8317,98.01,3.96,0.7854,-1.0,0.7854,HSIL
76,8318,98.01,3.96,0.7854,-1.0,0.7854,HSIL
76,8319,98.01,3.96,0.7854,-1.0,0.7854,HSIL
76,8320,89.605,4.9807,0.4539,0.7847,0.4539,HSIL
76,8321,98.01,3.96,0.7854,-1.0,0.7854,HSIL
76,8322,98.01,3.96,0.7854,-1.0,0.7854,HSIL
76,8323,98.01,3.96,0.7854,-1.0,0.7854,HSIL
76,8324,97.56,4.1331,0.7177,0.9341,0.7177,HSIL
76,8325,86.725,4.6641,0.501,0.4537,0.501,HSIL
76,8326,97.34,4.2697,0.671,0.8898,0.671,HSIL
76,8327,92.865,5.3758,0.4038,0.5872,0.4038,HSIL
76,8328,85.725,4.9958,0.4316,0.6923,0.4316,HSIL
76,8329,96.275,4.2121,0.6819,0.8477,0.6819,HSIL
76,8330,73.435,4.9172,0.3817,0.7243,0.3817,HSIL
76,8331,95.27,4.534,0.5824,0.3379,0.5824,HSIL
76,8332,98.01,3.96,0.7854,-1.0,0.7854,HSIL
76,8333,98.01,3.96,0.7854,-1.0,0.7854,HSIL
76,8334,97.535,4.2073,0.6924,0.9624,0.6924,HSIL
76,8335,92.95,5.1534,0.4398,0.2821,0.4398,HSIL
76,8336,95.79,4.376,0.6286,0.3609,0.6286,HSIL
76,8337,83.695,5.3889,0.3622,0.759,0.3622,HSIL
76,8338,79.16,4.9988,0.3981,0.5936,0.3981,HSIL
76,8339,87.17,4.2623,0.603,0.7524,0.603,HSIL
76,8340,65.235,6.1417,0.2173,0.6345,0.2173,HSIL
76,8341,63.605,4.8932,0.3338,0.7154,0.3338,HSIL
76,8342,90.07,4.3174,0.6072,0.8501,0.6072,HSIL
76,8343,92.535,4.3847,0.6048,0.8243,0.6048,HSIL
76,8344,85.295,6.0318,0.2946,0.5796,0.2946,HSIL
76,8345,91.16,4.894,0.4783,0.8785,0.4783,HSIL
76,8346,97.915,4.0024,0.7681,0.9713,0.7681,HSIL
76,8347,59.025,5.1015,0.285,0.6697,0.285,HSIL
76,8348,69.885,6.0872,0.237,0.6431,0.237,HSIL
76,8349,52.505,5.8037,0.1959,0.6632,0.1959,HSIL
76,8350,29.04,4.0176,0.2261,0.652,0.2261,HSIL
76,8351,65.795,6.7232,0.1829,0.3058,0.1829,HSIL
76,8352,69.525,5.8898,0.2519,0.4435,0.2519,HSIL
77,8353,60.235,7.684,0.1282,0.4308,0.1282,HSIL
77,8354,66.99,6.787,0.1828,0.701,0.1828,HSIL
77,8355,65.64,4.7522,0.3652,0.673,0.3652,HSIL
77,8356,55.725,4.8561,0.297,0.8722,0.297,HSIL
77,8357,69.695,5.0055,0.3496,0.8303,0.3496,HSIL
77,8358,92.635,4.395,0.6027,0.9347,0.6027,HSIL
77,8359,77.62,4.3334,0.5194,0.9232,0.5194,HSIL
77,8360,68.095,5.0987,0.3292,0.7518,0.3292,HSIL
77,8361,71.985,5.9678,0.254,0.6545,0.254,HSIL
77,8362,66.745,6.4803,0.1997,0.4172,0.1997,HSIL
77,8363,52.98,5.8213,0.1965,0.7388,0.1965,HSIL
77,8364,62.455,7.6323,0.1347,0.2681,0.1347,HSIL
77,8365,45.935,6.8888,0.1216,0.4241,0.1216,HSIL
77,8366,19.96,1.8851,0.7058,0.778,0.7058,HSIL
77,8367,52.205,5.6355,0.2066,0.7306,0.2066,HSIL
77,8368,83.23,5.3065,0.3714,0.6704,0.3714,HSIL
77,8369,90.865,4.6578,0.5263,0.7236,0.5263,HSIL
77,8370,74.935,4.2358,0.5248,0.8425,0.5248,HSIL
77,8371,82.225,5.7063,0.3173,0.4854,0.3173,HSIL
77,8372,54.42,6.6862,0.153,0.6641,0.153,HSIL
77,8373,69.085,4.9146,0.3594,0.4068,0.3594,HSIL
77,8374,62.575,4.3358,0.4183,0.8982,0.4183,HSIL
77,8375,91.825,4.8144,0.4978,0.5492,0.4978,HSIL
77,8376,97.7,4.0414,0.7517,0.9006,0.7517,HSIL
77,8377,73.125,8.0909,0.1404,0.5539,0.1404,HSIL
77,8378,86.49,6.5979,0.2497,0.5437,0.2497,HSIL
77,8379,55.415,6.9426,0.1445,0.5275,0.1445,HSIL
77,8380,48.72,6.9779,0.1257,0.4353,0.1257,HSIL
77,8381,63.055,6.8223,0.1702,0.4809,0.1702,HSIL
77,8382,84.535,5.3732,0.3679,0.679,0.3679,HSIL
77,8383,59.12,6.347,0.1844,0.4639,0.1844,HSIL
77,8384,51.27,7.6816,0.1092,0.4124,0.1092,HSIL
77,8385,61.235,5.1126,0.2944,0.7767,0.2944,HSIL
77,8386,70.015,6.1623,0.2317,0.6122,0.2317,HSIL
77,8387,58.455,6.192,0.1916,0.4928,0.1916,HSIL
77,8388,79.68,5.3556,0.3491,0.6234,0.3491,HSIL
77,8389,63.375,4.2263,0.4459,0.7097,0.4459,HSIL
77,8390,12.935,1.533,0.6917,0.6525,0.6917,Negative for intraepithelial lesion
77,8391,48.345,6.2543,0.1553,0.6384,0.1553,LSIL
77,8392,38.735,4.0126,0.3023,0.3463,0.3023,LSIL
74,8393,84.075,5.5669,0.3409,0.8584,0.3409,HSIL
74,8394,79.495,6.0849,0.2698,0.6008,0.2698,HSIL
74,8395,87.595,4.9924,0.4416,0.6311,0.4416,HSIL
74,8396,89.175,5.2601,0.405,0.5423,0.405,HSIL
74,8397,42.57,3.6674,0.3977,0.916,0.3977,HSIL
74,8398,85.09,5.2548,0.3872,0.4189,0.3872,HSIL
74,8399,97.815,4.1073,0.7286,0.7202,0.7286,HSIL
74,8400,84.69,5.9288,0.3028,0.275,0.3028,HSIL
74,8401,89.895,5.7255,0.3446,0.5734,0.3446,HSIL
74,8402,81.53,7.391,0.1876,0.343,0.1876,HSIL
74,8403,95.44,5.1271,0.4562,0.6563,0.4562,HSIL
74,8404,88.2,4.7168,0.4982,0.6906,0.4982,HSIL
74,8405,95.885,4.9247,0.4968,0.8688,0.4968,HSIL
74,8406,87.985,5.2124,0.407,0.7205,0.407,HSIL
74,8407,96.735,4.4618,0.6106,0.3369,0.6106,HSIL
74,8408,84.525,5.3718,0.3681,0.7963,0.3681,HSIL
74,8409,82.29,5.0582,0.4042,0.6849,0.4042,HSIL
74,8410,97.22,4.3228,0.6538,0.7764,0.6538,HSIL
74,8411,85.66,5.3494,0.3762,0.9006,0.3762,HSIL
74,8412,75.85,8.5519,0.1303,0.5494,0.1303,HSIL
74,8413,70.07,6.5662,0.2042,0.6594,0.2042,HSIL
74,8414,55.885,6.566,0.1629,0.8086,0.1629,HSIL
74,8415,37.705,4.4312,0.2413,0.8521,0.2413,HSIL
74,8416,49.075,4.3823,0.3211,0.3425,0.3211,HSIL
74,8417,55.235,7.6634,0.1182,0.3647,0.1182,HSIL
74,8418,39.42,4.195,0.2815,0.8179,0.2815,HSIL
74,8419,58.59,5.9662,0.2068,0.6026,0.2068,HSIL
74,8420,82.45,5.8785,0.2998,0.6508,0.2998,HSIL
74,8421,74.44,7.3165,0.1747,0.2694,0.1747,HSIL
74,8422,83.54,5.8942,0.3022,0.4781,0.3022,HSIL
74,8423,65.765,8.244,0.1216,0.4224,0.1216,HSIL
74,8424,79.76,5.9633,0.2818,0.6055,0.2818,HSIL
74,8425,68.395,8.2597,0.126,0.5274,0.126,HSIL
74,8426,70.75,8.2787,0.1297,0.6507,0.1297,HSIL
74,8427,70.08,7.0842,0.1755,0.4477,0.1755,HSIL
74,8428,82.625,5.4884,0.3447,0.6119,0.3447,HSIL
74,8429,94.55,4.5891,0.5642,0.9761,0.5642,HSIL
74,8430,97.945,3.9907,0.7728,0.9906,0.7728,HSIL
74,8431,84.27,4.4354,0.5383,0.9024,0.5383,HSIL
74,8432,96.705,4.3487,0.6426,0.9518,0.6426,HSIL
74,8433,96.965,4.4018,0.6289,0.6914,0.6289,HSIL
74,8434,88.68,5.5797,0.3579,0.4253,0.3579,HSIL
74,8435,80.87,7.033,0.2055,0.2599,0.2055,HSIL
74,8436,95.65,4.2125,0.6773,0.3732,0.6773,HSIL
74,8437,94.79,4.9823,0.4799,0.8852,0.4799,HSIL
74,8438,97.725,4.0873,0.7351,0.8605,0.7351,HSIL
74,8439,97.955,3.9824,0.7761,0.9793,0.7761,HSIL
74,8440,97.425,4.1121,0.724,0.9999,0.724,HSIL
74,8441,82.98,6.2756,0.2648,0.786,0.2648,HSIL
74,8442,83.805,6.3961,0.2574,0.9051,0.2574,HSIL
74,8443,95.565,4.4384,0.6096,0.8678,0.6096,HSIL
74,8444,90.98,4.6802,0.5219,0.7485,0.5219,HSIL
74,8445,91.705,4.115,0.6806,0.6382,0.6806,HSIL
74,8446,87.975,6.2478,0.2832,0.6721,0.2832,HSIL
74,8447,23.225,4.0203,0.1806,0.8551,0.1806,Negative for intraepithelial lesion
74,8448,44.575,5.4783,0.1866,0.8531,0.1866,Negative for intraepithelial lesion
74,8449,35.27,4.1245,0.2605,0.9067,0.2605,Negative for intraepithelial lesion
75,8450,66.49,3.8299,0.5696,0.4549,0.5696,HSIL
75,8451,85.685,4.8104,0.4653,0.6768,0.4653,HSIL
75,8452,96.81,4.0414,0.7448,0.8629,0.7448,HSIL
75,8453,93.06,4.3725,0.6117,0.9898,0.6117,HSIL
75,8454,89.045,4.1847,0.639,0.4981,0.639,HSIL
75,8455,61.865,5.7443,0.2356,0.6551,0.2356,HSIL
75,8456,98.01,3.96,0.7854,-1.0,0.7854,HSIL
75,8457,96.685,4.217,0.6832,0.9555,0.6832,HSIL
75,8458,93.19,5.0368,0.4616,0.5655,0.4616,HSIL
75,8459,95.64,4.6374,0.5589,0.8877,0.5589,HSIL
75,8460,59.415,5.3001,0.2658,0.8694,0.2658,HSIL
75,8461,92.075,5.0895,0.4467,0.7258,0.4467,HSIL
75,8462,45.94,6.5387,0.135,0.7972,0.135,HSIL
75,8463,71.75,4.7899,0.393,0.693,0.393,HSIL
75,8464,93.915,3.8604,0.7919,0.7162,0.7919,HSIL
75,8465,95.36,4.1711,0.6888,0.7916,0.6888,HSIL
75,8466,90.28,4.8423,0.4838,0.3543,0.4838,HSIL
75,8467,97.1,4.2014,0.6913,0.8531,0.6913,HSIL
75,8468,92.725,5.5875,0.3732,0.5713,0.3732,HSIL
75,8469,76.91,3.9457,0.6208,0.8081,0.6208,HSIL
75,8470,89.105,5.9435,0.317,0.5697,0.317,HSIL
75,8471,82.28,5.8797,0.2991,0.5183,0.2991,HSIL
75,8472,71.635,4.1787,0.5155,0.8914,0.5155,HSIL
75,8473,91.41,4.9768,0.4638,0.589,0.4638,HSIL
75,8474,97.62,4.2346,0.6841,0.9917,0.6841,HSIL
75,8475,97.09,4.1663,0.7029,0.9514,0.7029,HSIL
75,8476,96.72,4.216,0.6838,0.4182,0.6838,HSIL
75,8477,90.825,5.3635,0.3968,0.1186,0.3968,HSIL
75,8478,93.05,4.8437,0.4984,0.9459,0.4984,HSIL
75,8479,89.18,4.6505,0.5182,0.9808,0.5182,HSIL
75,8480,71.695,5.7478,0.2727,0.7412,0.2727,HSIL
75,8481,90.995,4.1681,0.6582,0.6005,0.6582,HSIL
75,8482,92.805,3.9136,0.7614,0.951,0.7614,HSIL
75,8483,98.01,3.96,0.7854,-1.0,0.7854,HSIL
75,8484,87.525,4.3633,0.5777,0.8202,0.5777,HSIL
75,8485,69.625,4.1255,0.5141,0.597,0.5141,HSIL
75,8486,83.495,5.8961,0.3018,0.4739,0.3018,HSIL
75,8487,91.46,5.3197,0.4061,0.8576,0.4061,HSIL
75,8488,83.755,4.0564,0.6396,0.2759,0.6396,HSIL
75,8489,39.615,4.2712,0.2729,0.5411,0.2729,LSIL
75,8490,30.29,3.3542,0.3383,0.641,0.3383,LSIL
75,8491,23.065,1.9841,0.7363,0.6058,0.7363,LSIL
75,8492,67.7,6.491,0.2019,0.5222,0.2019,LSIL
75,8493,83.535,5.2504,0.3808,0.527,0.3808,HSIL
75,8494,28.44,5.8904,0.103,0.7458,0.103,Negative for intraepithelial lesion
75,8495,63.815,7.4674,0.1438,0.4215,0.1438,Negative for intraepithelial lesion
75,8496,65.965,4.8581,0.3512,0.5799,0.3512,Negative for intraepithelial lesion
75,8497,43.27,7.1996,0.1049,0.653,0.1049,Negative for intraepithelial lesion
75,8498,18.46,3.6431,0.1748,0.8509,0.1748,Negative for intraepithelial lesion
75,8499,77.45,5.9585,0.2741,0.4391,0.2741,Negative for intraepithelial lesion
75,8500,20.99,3.0217,0.2889,0.972,0.2889,Negative for intraepithelial lesion
73,8501,12.805,1.6281,0.607,0.5293,0.607,Negative for intraepithelial lesion
73,8502,60.915,4.9221,0.316,0.5684,0.316,HSIL
73,8503,89.635,5.1724,0.421,0.6531,0.421,HSIL
73,8504,52.39,4.9336,0.2705,0.6581,0.2705,HSIL
73,8505,80.355,6.69,0.2256,0.4963,0.2256,HSIL
73,8506,61.5,3.8217,0.5292,0.4564,0.5292,HSIL
73,8507,70.745,4.1461,0.5172,0.8541,0.5172,HSIL
73,8508,74.61,3.9754,0.5933,0.7292,0.5933,HSIL
73,8509,84.085,4.6095,0.4973,0.6006,0.4973,HSIL
73,8510,51.575,3.1667,0.6463,0.683,0.6463,HSIL
73,8511,98.01,3.96,0.7854,-1.0,0.7854,HSIL
73,8512,93.14,4.3857,0.6085,0.3731,0.6085,HSIL
73,8513,49.1,3.6768,0.4564,0.9357,0.4564,HSIL
73,8514,72.155,4.0281,0.5588,0.9769,0.5588,HSIL
73,8515,52.94,3.3471,0.5938,0.604,0.5938,HSIL
73,8516,92.995,4.3833,0.6082,0.9086,0.6082,HSIL
73,8517,89.385,4.5164,0.5507,0.8396,0.5507,HSIL
73,8518,76.5,4.9156,0.3978,0.418,0.3978,HSIL
73,8519,31.925,3.1675,0.3999,0.2649,0.3999,HSIL
73,8520,71.795,5.6615,0.2815,0.6983,0.2815,HSIL
73,8521,96.1,4.5457,0.5844,0.5435,0.5844,HSIL
73,8522,93.89,4.9002,0.4914,0.5473,0.4914,HSIL
73,8523,88.915,6.2249,0.2883,0.5713,0.2883,HSIL
73,8524,97.945,3.9907,0.7728,0.9183,0.7728,HSIL
73,8525,84.58,6.0074,0.2945,0.6838,0.2945,HSIL
73,8526,96.98,4.3711,0.6378,0.6882,0.6378,HSIL
73,8527,78.19,7.1545,0.192,0.5388,0.192,HSIL
73,8528,78.59,6.6682,0.2221,0.3914,0.2221,HSIL
73,8529,79.325,6.4581,0.239,0.2017,0.239,HSIL
73,8530,56.455,6.8832,0.1497,0.7345,0.1497,HSIL
73,8531,62.065,7.3646,0.1438,0.5159,0.1438,HSIL
73,8532,74.555,6.8375,0.2004,0.7012,0.2004,HSIL
73,8533,84.585,5.1972,0.3935,0.4627,0.3935,HSIL
73,8534,93.47,3.8511,0.792,0.6427,0.792,HSIL
73,8535,85.7,4.6208,0.5044,0.98,0.5044,HSIL
73,8536,89.425,4.8778,0.4723,0.4298,0.4723,HSIL
